"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2025-01-08T12:33:00+00:00","403-5428317-2243515","35-DQ86-IJB4","B09266N893","X001D1A0DZ","TUBOPLUS 35-DQ86-IJB4 Pressuriseur de Balles pour Tennis et Padel Adulte Unisexe, Transparent, 3 Boules","1","BTS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRP027883944","Il ne fonctionne pas."
"2025-01-08T03:00:52+00:00","403-5266299-4965935","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","MAD4","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE276813285",
"2025-01-08T00:18:56+00:00","407-1982985-4417903","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Drukhouder voor padel- en tennisballen, TUBOX4 Crystal (zonder pomp), compressor voor ballen, onmisbare accessoires","1","BTS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNHE913728979","Had ander pompje bij nodig"
"2025-01-07T20:07:46+00:00","408-0771546-8486735","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","1","MAD4","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNWE275657965","Creia que venia con la bomba"
"2025-01-07T14:31:52+00:00","171-0894020-6113143","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Tryckbåt för paddel och tennisbollar | TUBOX4 Crystal (INGEN pump) | Kompressor för bollar | Oumbärliga tillbehör","1","WRO1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHK260866868",
"2025-01-07T14:31:52+00:00","171-0894020-6113143","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Tryckbåt för paddel och tennisbollar | TUBOX4 Crystal (INGEN pump) | Kompressor för bollar | Oumbärliga tillbehör","1","WRO1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHK260960998",
"2025-01-07T11:48:31+00:00","402-8031569-7541906","84-F0A5-X7S1","B07ZTHSVCK","X001T0EPOZ","TuboPlus - Tubox4 Crystal + Pump med tryckmätare Beto - Tennis och Padel Bollar Tryck","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHE856917086",
"2025-01-07T10:27:36+00:00","408-1858097-1591558","MD-R60M-OYR1","B0786KK4TG","X002326XGB","TuboPlus- TUBOX3 Blu 2020 Pallina da Tennis e Paddle Pressurizer Bottle - Salva Le Palle da Un Tubo !! - più Vita per Le tue Palle - Made in Zaragoza -Spain -","1","MXP5","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRP035333711","non funziona"
"2025-01-07T01:08:07+00:00","403-0655590-3711568","MD-R60M-OYR1","B0786KK4TG","X002326XGB","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","1","MAD4","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNWE284759587","Era un regalo"
"2025-01-04T22:54:06+00:00","404-8901842-7383535","UG-965T-RORR","B07ZTHSVCK","X0013ZBBK7","TUBOPLUS UG-965T-RORR - TuboX4 Crystal+ Pomp met Manometer BETO - Pressurizer voor tennis en paddleballen,Neutral","1","BTS2","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNWE279256107",
"2025-01-04T20:16:42+00:00","407-6886012-4001912","JW-4PNV-18BT","B0CZMGFD3S","X001ZWRDZP","TUBOPLUS 29PSI X3e (Incluye Bomba de Aire)","1","MAD4","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNWE275711458","Hincha poco"
"2025-01-02T08:20:04+00:00","304-1166809-7177961","TUBOX4-CRY-SB","B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","1","PRG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNHE858991784",
