fecha_y_hora,identificador_de_pago,tipo,order_id,sku,descripcion,cantidad,web_de_amazon,gestion_logistica,ciudad_de_procedencia_del_pedido,comunidad_autonoma_de_procedencia_del_pedido,codigo_postal_de_procedencia_del_pedido,ventas_de_productos,impuesto_de_ventas_de_productos,abonos_de_envio,impuestos_por_abonos_de_envio,abonos_de_envoltorio_para_regalo,impuestos_por_abonos_de_envoltorio_para_regalo,devoluciones_promocionales,impuestos_de_descuentos_por_promociones,impuesto_retenido_en_el_sitio_web,tarifas_de_venta,tarifas_de_logistica_de_amazon,tarifas_de_otras_transacciones,otro,total
2024-12-31 23:15:56,23811724702,Pedido,405-7297412-5608301,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Santander,Cantabria,39007,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2024-12-31 23:24:05,23811724702,Pedido,406-2490349-1111542,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Ourense,Ourense,32005,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2024-12-31 23:24:35,23811724702,Pedido,408-3531239-6672304,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Barcelona,Barcelona,8030,18.18,3.82,4.12,0.87,0.0,0.0,0.0,0.0,0.0,-3.99,-9.87,-0.12,0.0,13.01
2024-12-31 23:27:22,23811724702,Pedido,407-7121123-5488305,4R-VSV0-WZ9Z,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,amazon.es,Amazon,La Fresneda,Teruel,44596,18.18,3.82,3.3,0.69,0.0,0.0,0.0,0.0,0.0,-3.99,-8.87,-0.12,0.0,13.01
2024-12-31 23:43:53,23811724702,Pedido,407-0639480-2399526,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,El Vendrell,Tarragona,43700,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2024-12-31 23:49:30,23811724702,Reembolso,403-0655590-3711568,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Salamanca,Salamanca,37007,-18.18,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.12,0.0,-18.69
2024-12-31 23:53:22,23811724702,Pedido,405-3503624-0838744,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,La Garriga,BARCELONA,8530,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2024-12-31 23:56:17,23811724702,Pedido,404-2380204-9857147,UG-965T-RORR,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,amazon.es,Amazon,Armilla,Granada,18100,34.71,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.62,-5.15,-0.23,0.0,29.0
2025-01-01 00:21:19,23811724702,Pedido,405-1192086-6010739,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Aljaraque,Huelva,21110,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-01 04:13:30,23811724702,Pedido,406-5711232-8994755,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Ajalvir,Madrid,28864,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-01 10:47:25,23811724702,Reembolso,407-0531310-9029926,UG-965T-RORR,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,amazon.es,Amazon,Playa De Muro,Mallorca (illes Balears),7458,-34.71,-7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.23,0.0,-35.67
2025-01-01 22:36:37,23811724702,Pedido,408-7297555-6039542,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Palma,Illes Balears,7003,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-02 04:17:52,23811724702,Tarifa de prestación de servicio,No order ID,No SKU,Gastos de publicidad,0,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.89,-14.26,-82.15
2025-01-02 12:25:35,23943207462,Reembolso,402-6340432-3659548,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Sevilla,Sevilla,41020,-18.18,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.12,0.0,-18.69
2025-01-02 15:05:05,23943207462,Pedido,405-2911560-0078769,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Madrid,Madrid,28049,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-02 15:38:15,23943207462,Reembolso,407-8845416-2321137,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Madrid,Madrid,28004,-18.18,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.12,0.0,-18.69
2025-01-02 17:21:42,23943207462,Pedido,171-2984526-9189911,UG-965T-RORR,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,amazon.es,Amazon,A Coruña,A Coruña,15001,34.71,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.62,-5.15,-0.23,0.0,29.0
2025-01-02 18:32:09,23943207462,Pedido,406-1835643-8348368,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,CASTELLÓN,CASTELLÓ/CASTELLÓN,12004,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-02 19:42:30,23943207462,Pedido,404-9013412-6579511,MK-78DJ-J0C2,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,amazon.es,Amazon,Bejar,Salamanca,37700,32.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.99,-8.53,-0.18,0.0,18.29
2025-01-02 20:27:52,23943207462,Pedido,405-1618240-3509947,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Velilla de San Antonio,Madrid,28891,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-02 20:47:55,23943207462,Pedido,403-5924200-8534769,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,cambre,a coruña,15660,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-02 21:22:08,23943207462,Pedido,408-8781487-7436342,4R-VSV0-WZ9Z,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,amazon.es,Amazon,Coimbra,Portugal,Unknown,18.18,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.37
2025-01-02 21:27:56,23943207462,Pedido,408-8860845-3666741,TUBOX3-PINK,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa,1,amazon.es,Amazon,TEJEDA DE TIETAR,Caceres,10420,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-02 21:51:50,23943207462,Pedido,408-8224833-5487563,MK-78DJ-J0C2,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,amazon.es,Amazon,Mula,Murcia,30170,32.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.99,-8.53,-0.18,0.0,18.29
2025-01-02 22:39:21,23943207462,Pedido,407-0080724-1300363,UG-965T-RORR,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,amazon.es,Amazon,Derio,Bizkaia,48160,34.71,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.62,-5.15,-0.23,0.0,29.0
2025-01-02 22:43:17,23943207462,Pedido,407-7217878-4217943,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Baena,Córdoba,14850,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 08:15:41,23943207462,Pedido,408-8608753-0466758,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Dos Hermanas,Sevilla,41089,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 12:07:19,23943207462,Transferir,No order ID,No SKU,A la cuenta acabada en 108,0,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4215.88,-4215.88
2025-01-03 14:11:34,23943207462,Pedido,402-1850776-0756302,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Turis,Valencia,46389,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 15:25:53,23943207462,Reembolso,405-9966241-3556367,35-DQ86-IJB4,TUBOX3 + Bomba - Presurizador Pelotas Pádel | Multiplica X7 La Vida De Tus Pelotas | Recupera La Presión De Tus Bolas Después De Cada Partido | Bot,1,amazon.es,Amazon,Valencia,Valencia,46009,-29.34,-6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.19,0.0,-30.15
2025-01-03 15:53:59,23943207462,Pedido,404-0792828-0789136,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Viso del marqués,Ciudad real,13770,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 17:27:49,23943207462,Pedido,402-8550823-0738713,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,EL PUERTO DE SANTA MARIA,Cádiz,11500,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 17:38:08,23943207462,Pedido,171-5359710-8126728,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Moià,Barcelona,8180,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 18:05:13,23943207462,Pedido,404-0047451-5000350,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Rota,Cadiz,11520,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 18:20:00,23943207462,Pedido,405-6087455-6708322,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Loeches,Madrid,28890,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 18:21:16,23943207462,Pedido,404-2846504-7851534,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Madrid,Madrid,28007,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 18:50:33,23943207462,Pedido,404-0925334-3901160,4R-VSV0-WZ9Z,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,2,amazon.es,Amazon,Calella de palafrugell,Girona,17210,36.36,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.99,-9.75,-0.24,0.0,26.02
2025-01-03 19:16:27,23943207462,Pedido,403-3361631-4481933,MK-78DJ-J0C2,TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire),1,amazon.es,Amazon,Madrid,Madrid,28002,32.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.99,-8.53,-0.18,0.0,18.29
2025-01-03 19:51:40,23943207462,Pedido,406-9100742-0993164,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Barcelona,Barcelona,8005,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 19:54:14,23943207462,Pedido,402-1899864-8484341,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Móstoles,Madrid,28936,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 20:12:36,23943207462,Reembolso,404-2250824-7141913,35-DQ86-IJB4,TUBOX3 + Bomba - Presurizador Pelotas Pádel | Multiplica X7 La Vida De Tus Pelotas | Recupera La Presión De Tus Bolas Después De Cada Partido | Bot,1,amazon.es,Amazon,Castellón De La Plana,Castellón,12006,-29.34,-6.16,-3.3,-0.69,0.0,0.0,3.3,0.69,0.0,5.16,0.0,0.19,0.0,-30.15
2025-01-03 20:33:20,23943207462,Pedido,408-1179669-8030768,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Cáceres,Caceres,10005,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 20:46:55,23943207462,Pedido,407-4868450-0132302,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Aranda De Duero,Burgos,9400,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 20:48:22,23943207462,Pedido,405-7724765-0765100,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Mocejón,TOLEDO,45270,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 20:59:44,23943207462,Pedido,407-2046942-7849156,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,San Lorenzo de el Escorial,Madrid,28200,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 21:09:40,23943207462,Pedido,402-3858917-8280329,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Cartagena,Murcia,30205,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 21:29:37,23943207462,Pedido,404-8888496-2233156,4R-VSV0-WZ9Z,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,amazon.es,Amazon,Torrejón de Ardoz,Madrid,28850,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 21:29:55,23943207462,Reembolso,404-0925334-3901160,4R-VSV0-WZ9Z,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,2,amazon.es,Amazon,Calella de palafrugell,Girona,17210,-36.36,-7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,0.0,0.24,0.0,-37.37
2025-01-03 21:34:32,23943207462,Pedido,402-5589496-6126738,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,MADRID,MADRID,28005,18.18,3.82,3.3,0.69,0.0,0.0,0.0,0.0,0.0,-3.99,-8.87,-0.12,0.0,13.01
2025-01-03 21:44:40,23943207462,Pedido,402-4532113-5023524,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Leganés,Madrid,28914,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 21:51:06,23943207462,Pedido,405-2459104-4155501,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Jaén,Jaen,23002,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 22:04:33,23943207462,Pedido,408-6475368-8841126,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,L'Espluga de Francolí,Tarragona,43440,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 22:05:07,23943207462,Reembolso,407-4868450-0132302,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Aranda De Duero,Burgos,9400,-18.18,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.12,0.0,-18.69
2025-01-03 22:12:23,23943207462,Pedido,408-7734434-6142703,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,"HOSPITALET DE LLOBREGAT, L'",BARCELONA,8904,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 22:19:46,23943207462,Pedido,406-0201985-2367573,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Madrid,Madrid,28036,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 22:27:19,23943207462,Reembolso,402-1899864-8484341,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Móstoles,Madrid,28936,-16.53,-3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.11,0.0,-16.99
2025-01-03 22:31:31,23943207462,Pedido,404-5832984-6138764,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Sant Cugat del Vallès,Barcelona,8173,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 22:37:10,23943207462,Pedido,405-9421391-2508308,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Madrid,Madrid,28005,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 23:02:18,23943207462,Pedido,402-2231081-3475559,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Torremolinos,Málaga,29620,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 23:07:17,23943207462,Pedido,171-8262500-0430767,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Hernani,Gipuzkoa,20120,18.18,3.82,2.06,0.43,0.0,0.0,0.0,0.0,0.0,-3.99,-7.37,-0.12,0.0,13.01
2025-01-03 23:21:24,23943207462,Pedido,408-8885450-8653955,4R-VSV0-WZ9Z,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,amazon.es,Amazon,Badalona,Barcelona,8911,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-03 23:29:44,23943207462,Pedido,404-3927921-5782717,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Madrid,Madrid,28035,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 23:33:02,23943207462,Pedido,407-2153624-9514733,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Boadilla del Monte,Madrid,28660,16.53,3.47,0.83,0.17,0.0,0.0,-0.83,-0.17,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 23:36:48,23943207462,Pedido,404-4101200-4928364,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Sevilla,Sevilla,41020,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-03 23:51:24,23943207462,Pedido,402-3816356-5412310,4R-VSV0-WZ9Z,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,1,amazon.es,Amazon,Zaragoza,Zaragoza,50006,18.18,3.82,0.83,0.17,0.0,0.0,-0.83,-0.17,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-04 00:14:18,23943207462,Pedido,408-4637961-7485138,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Córdoba,Córdoba,14013,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-04 00:15:11,23943207462,Pedido,408-7580155-7207553,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Murcia,Murcia,30010,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-04 15:15:06,23943207462,Pedido,404-7524363-3973930,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,ALMERÍA,ALMERÍA,4008,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-04 18:19:07,23943207462,Reembolso,408-4500585-7720350,TUBOX3-PINK,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa,1,amazon.es,Amazon,Pamplona,Navarra,31015,-18.18,-3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.12,0.0,-18.69
2025-01-04 18:41:56,23943207462,Pedido,406-6380507-4613164,4R-VSV0-WZ9Z,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,2,amazon.es,Amazon,Badalona,BARCELONA,8917,36.36,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.99,-9.75,-0.24,0.0,26.02
2025-01-04 19:36:15,23943207462,Pedido,406-2355016-6190711,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,RINCON DE SOTO,La Rioja,26550,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-04 20:09:56,23943207462,Pedido,406-6749217-6445921,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,San Martín de Valdeiglesias,Madrid,28680,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-04 20:14:58,23943207462,Pedido,408-1894956-9444302,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Coslada,Madrid,28823,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
2025-01-04 20:38:46,23943207462,Pedido,408-3323207-5967566,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,Cádiz,Cádiz,11012,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-04 20:53:31,23943207462,Pedido,402-5875870-0481915,MD-R60M-OYR1,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,1,amazon.es,Amazon,SANT ROMA D'ABELLA,Lleida,25656,18.18,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99,-4.88,-0.12,0.0,13.01
2025-01-04 21:07:47,23943207462,Pedido,405-0810871-6068336,UG-965T-RORR,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,1,amazon.es,Amazon,Les Gunyoles,Tarragona,43154,34.71,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.62,-5.15,-0.23,0.0,29.0
2025-01-04 21:09:05,23943207462,Pedido,403-0582222-9128364,TUBOX3-WHI,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,1,amazon.es,Amazon,Corella,Navarra,31591,16.53,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.63,-4.88,-0.11,0.0,11.38
