fecha,nombre_de_la_cartera,divisa,nombre_de_campana,nombre_del_grupo_de_anuncios,segmentacion,tipo_de_coincidencia,termino_de_busqueda_de_cliente,impresiones,clics,porcentaje_de_clics_ctr,coste_por_clic_cpc,gasto,ventas_totales_de_7_dias,coste_publicitario_de_las_ventas_acos_total,retorno_de_la_inversion_publicitaria_roas_total,pedidos_totales_de_7_dias_#,unidades_totales_de_7_dias_#,tasa_de_conversion_de_7_dias,unidades_sku_anunciadas_7_dias_#,otras_unidades_sku_de_7_dias_#,ventas_sku_anunciadas_7_dias,otras_ventas_sku_de_7_dias
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel con bomba,8,1,0.125,0.37,0.37,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-05,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel head,25,1,0.04,0.27,0.27,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-09,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel head,6,1,0.16666666666666663,0.23,0.23,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel head,8,1,0.125,0.21,0.21,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel head x3,1,1,1.0,0.22,0.22,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel pascal box,1,1,1.0,0.1,0.1,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel pascal box,18,1,0.05555555555555555,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel sin,4,1,0.25,0.42,0.42,16.53,0.02540834845735027,39.35714285714286,1,1,1.0,0,1,0.0,16.53
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel vidrio,2,1,0.5,0.09,0.09,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas pádel,8,1,0.125,0.38,0.38,16.53,0.022988505747126436,43.5,1,1,1.0,1,0,16.53,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Accessories & Equipment,substitutes,-,presurizador pelotas tenis,6,2,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas tenis,4,1,0.25,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas tenis,30,3,0.1,0.08333333333333333,0.25,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-05,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas tenis,3,1,0.3333333333333333,0.18,0.18,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-08,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas tenis,5,2,0.4,0.125,0.25,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-18,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas tenis,2,1,0.5,0.15,0.15,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-19,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas tenis,4,1,0.25,0.22,0.22,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-20,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas tenis,1,1,1.0,0.42,0.42,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-24,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas tenis,1,1,1.0,0.09,0.09,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas tenis,2,1,0.5,0.39,0.39,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas tenis,47,2,0.0425531914893617,0.495,0.99,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas tenis,109,2,0.01834862385321101,0.19,0.38,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas tenis,71,5,0.07042253521126761,0.264,1.32,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-04,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas tenis,42,6,0.14285714285714285,0.35333333333333333,2.12,38.84,0.05458290422245108,18.32075471698113,2,2,0.3333333333333333,1,1,20.66,18.18
2025-06-05,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas tenis,10,1,0.1,0.24,0.24,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-06,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas tenis,34,2,0.0588235294117647,0.205,0.41,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-08,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas tenis,105,3,0.02857142857142857,0.19333333333333333,0.58,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-09,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas tenis,29,1,0.034482758620689655,0.4,0.4,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-16,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas tenis,41,1,0.024390243902439025,0.44,0.44,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-19,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas tenis,7,1,0.14285714285714285,0.18,0.18,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-20,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas tenis,7,1,0.14285714285714285,0.19,0.19,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-21,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas tenis,31,1,0.03225806451612903,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas tenis,66,1,0.01515151515151515,0.28,0.28,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas tenis,110,7,0.06363636363636363,0.23,1.61,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas tenis,71,4,0.05633802816901409,0.345,1.38,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,PSI3_Auto_SP,PSI29_SP_Auto,substitutes,-,presurizador pelotas tenis,25,2,0.08,0.14500000000000002,0.29000000000000004,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador tenis,12,2,0.16666666666666663,0.48,0.96,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-26,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador tenis tubo,1,1,1.0,0.05,0.05,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador+pelotas+padel,1,1,1.0,0.07,0.07,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,PSI3_Auto_SP,PSI29_SP_Auto,loose-match,-,presurizador.padel,2,1,0.5,0.12,0.12,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-23,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,preusirador 3 pelotas padel,1,1,1.0,0.43,0.43,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-04,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,preusirador pelotas padel,2,1,0.5,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-23,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,preusirador pelotas padel,1,1,1.0,0.33,0.33,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-06,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,preusirador pelotas padel,3,1,0.3333333333333333,0.32,0.32,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-10,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,pump balls padel,1,1,1.0,0.68,0.68,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,raqueta de padel,1,1,1.0,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,rebotador de pelotas tenis,3,1,0.3333333333333333,0.44,0.44,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-16,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,recoge pelotas padel,2,1,0.5,0.12,0.12,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,recuperador de bolas padel,1,1,1.0,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,recuperador pelotas padel,11,1,0.09090909090909093,0.23,0.23,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,recuperador presion pelotas de padel,1,1,1.0,0.04,0.04,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,recuperador presion pelotas de padel,3,1,0.3333333333333333,0.28,0.28,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-21,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,regulador presión tubo pelotas,3,1,0.3333333333333333,0.11,0.11,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-24,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,siux padel,1,1,1.0,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tapa presurizador padel,2,1,0.5,0.18,0.18,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tenis bomba,4,2,0.5,0.14,0.28,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-14,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tennis ball pressurizer,1,1,1.0,0.31,0.31,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-19,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tennis ball pressurizer,1,1,1.0,0.55,0.55,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-20,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tennis ball pressurizer,4,2,0.5,0.3,0.6,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-22,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tennis ball pressurizer,1,1,1.0,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tennis ball pressurizer,1,1,1.0,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-22,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tennis ball pressurizer,7,1,0.14285714285714285,0.26,0.26,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-15,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tennis balls box,1,1,1.0,0.25,0.25,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-10,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tennis balls pressurizer,1,1,1.0,0.47,0.47,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-05,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo bolas padel,5,1,0.2,0.12,0.12,16.53,0.007259528130671505,137.75000000000003,1,1,1.0,0,1,0.0,16.53
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tubo de presion para pelotas de padel,2,2,1.0,0.125,0.25,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo guarda pelotas de padel,3,1,0.3333333333333333,0.17,0.17,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-20,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo padel,6,2,0.3333333333333333,0.16,0.32,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-26,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo plus,3,1,0.3333333333333333,0.12,0.12,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo plus,3,1,0.3333333333333333,0.09,0.09,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo plus,4,1,0.25,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-04,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo plus x3 padel,10,1,0.1,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo presurizador head x3 black,1,1,1.0,0.16,0.16,16.53,0.00967937084089534,103.3125,1,1,1.0,1,0,16.53,0.0
2025-06-17,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tubo presurizador pelotas padel,2,2,1.0,0.06,0.12,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,tubo presurizador pelotas padel,4,1,0.25,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tubo presurizador pelotas padel,49,1,0.020408163265306124,0.32,0.32,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-17,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo presurizador pelotas padel,16,1,0.0625,0.21,0.21,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-20,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo presurizador pelotas padel,5,1,0.2,0.19,0.19,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-23,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tubo presurizador pelotas padel,3,1,0.3333333333333333,0.24,0.24,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-12,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo recogepelotas tenis,14,1,0.07142857142857142,0.28,0.28,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo recogepelotas tenis,12,2,0.16666666666666663,0.225,0.45,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo vacio pelotas tenis,8,1,0.125,0.17,0.17,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubo x4 padel,2,1,0.5,0.12,0.12,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-15,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Accessories & Equipment,loose-match,-,tuboplus,4,1,0.25,0.4,0.4,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tuboplus,1,1,1.0,0.07,0.07,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-08,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tuboplus,10,1,0.1,0.24,0.24,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-18,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tuboplus,19,1,0.05263157894736842,0.07,0.07,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-21,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tuboplus,4,1,0.25,0.04,0.04,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-22,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tuboplus,23,1,0.043478260869565216,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-24,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tuboplus,5,1,0.2,0.22,0.22,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tuboplus,16,1,0.0625,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tuboplus 29psi,4,2,0.5,0.155,0.31,34.71,0.008931143762604437,111.96774193548387,1,1,0.5,0,1,0.0,34.71
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tuboplus 29psi x3e,1,1,1.0,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-10,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,tuboplus bote presurizador,1,1,1.0,0.1,0.1,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,tuboplus bote presurizador,1,1,1.0,0.17,0.17,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tuboplus bote presurizador,3,1,0.3333333333333333,0.33,0.33,16.53,0.019963702359346643,50.09090909090909,1,1,1.0,0,1,0.0,16.53
2025-06-15,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Accessories & Equipment,loose-match,-,tuboplus presurizador pelotas padel,3,1,0.3333333333333333,0.39,0.39,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tuboplus presurizador pelotas padel,9,1,0.1111111111111111,0.4,0.4,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tuboplus presurizador pelotas padel,19,1,0.05263157894736842,0.34,0.34,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-04,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tuboplus x3,3,1,0.3333333333333333,0.07,0.07,16.53,0.004234724742891712,236.14285714285714,1,1,1.0,1,0,16.53,0.0
2025-06-20,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tuboplus x4,3,1,0.3333333333333333,0.08,0.08,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-22,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,tubos para pelotas de padel,1,1,1.0,0.07,0.07,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubos para pelotas de padel,6,1,0.16666666666666663,0.32,0.32,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,tubox3,1,1,1.0,0.04,0.04,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-08,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubox3,6,1,0.16666666666666663,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-21,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,tubox3 crystal,2,1,0.5,0.2,0.2,20.66,0.009680542110358181,103.3,1,1,1.0,1,0,20.66,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,tubox4,1,1,1.0,0.12,0.12,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,tubox4 crystal,1,1,1.0,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,vacio pelotas padel,5,1,0.2,0.16,0.16,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
