"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'OVD1'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","72.03","0.0","0.1166","2025-06","14.1","weeks","27.54","0.0","71.97","0.1166","3.2108","0.0","EUR","3.2108","Others","N","N","0.0","--","0.07"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'OVD1'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","80.0","0.0","0.1738","2025-06","14.1","weeks","27.54","0.0","80.0","0.1738","4.7854","0.0","EUR","4.7854","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'OVD1'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","149.87","0.0","0.2033","2025-06","14.1","weeks","27.54","0.0","149.73","0.2033","5.6016","0.0","EUR","5.6016","Others","N","N","0.0","--","0.13"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'OVD1'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","56.5","0.0","0.1338","2025-06","14.1","weeks","27.54","0.0","19.67","0.0473","3.6855","0.0","EUR","3.6855","Others","N","N","0.0","--","0.83"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","'OVD1'","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","24.73","0.0","0.0353","2025-06","14.1","weeks","27.54","0.0","13.3","0.019","0.9714","0.0","EUR","0.9714","Others","N","N","0.0","--","0.03"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","'OVD1'","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","1.4","0.0","0.0027","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.0744","0.0","EUR","0.0744","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'OVD1'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","30.3","0.0","0.0415","2025-06","14.1","weeks","27.54","0.0","3.33","0.0047","1.1427","0.0","EUR","1.1427","Others","N","N","0.0","--","0.6"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'OVD1'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","30.63","0.0","0.042","2025-06","14.1","weeks","27.54","0.0","1.9","0.0026","1.1561","0.0","EUR","1.1561","Others","N","N","0.0","--","0.43"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'OVD1'","ES","24.5","9.2","8.8","centimeters","0.24","kilograms","0.002","cubic meters","Standard-Size","32.8","0.0","0.0651","2025-06","14.1","weeks","27.54","0.0","32.8","0.0651","1.7917","0.0","EUR","1.7917","Others","N","N","0.0","--","0.0"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'OVD1'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","21.1","0.0","0.0387","2025-06","14.1","weeks","27.54","0.0","21.1","0.0387","1.0665","0.0","EUR","1.0665","Others","N","N","0.0","--","0.0"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'OVD1'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","40.0","0.0","0.0954","2025-06","14.1","weeks","27.54","0.0","40.0","0.0954","2.6271","0.0","EUR","2.6271","Others","N","N","0.0","--","0.0"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'OVD1'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","15.0","0.0","0.0376","2025-06","14.1","weeks","27.54","0.0","15.0","0.0376","1.0368","0.0","EUR","1.0368","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'RMU1'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","25.27","0.0","0.0399","2025-06","14.1","weeks","27.54","0.0","24.6","0.0399","1.0975","0.0","EUR","1.0975","Others","N","N","0.0","--","0.67"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'RMU1'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","62.67","0.0","0.136","2025-06","14.1","weeks","27.54","0.0","62.63","0.136","3.7472","0.0","EUR","3.7472","Others","N","N","0.0","--","0.03"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'RMU1'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","29.0","0.0","0.0387","2025-06","14.1","weeks","27.54","0.0","28.5","0.0387","1.0659","0.0","EUR","1.0659","Others","N","N","0.0","--","0.5"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'RMU1'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","36.17","0.0","0.0852","2025-06","14.1","weeks","27.54","0.0","0.33","8.0E-4","2.3459","0.0","EUR","2.3459","Others","N","N","0.0","--","0.73"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","'RMU1'","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","4.73","0.0","0.0067","2025-06","14.1","weeks","27.54","0.0","1.23","0.0018","0.1848","0.0","EUR","0.1848","Others","N","N","0.0","--","0.03"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'RMU1'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","10.7","0.0","0.0148","2025-06","14.1","weeks","27.54","0.0","0.07","1.0E-4","0.4078","0.0","EUR","0.4078","Others","N","N","0.0","--","0.1"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'RMU1'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","26.67","0.0","0.0367","2025-06","14.1","weeks","27.54","0.0","0.3","4.0E-4","1.0106","0.0","EUR","1.0106","Others","N","N","0.0","--","0.27"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'RMU1'","ES","24.5","9.2","8.8","centimeters","0.24","kilograms","0.002","cubic meters","Standard-Size","41.47","0.0","0.0821","2025-06","14.1","weeks","27.54","0.0","41.4","0.0821","2.2615","0.0","EUR","2.2615","Others","N","N","0.0","--","0.07"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'RMU1'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","15.2","0.0","0.0278","2025-06","14.1","weeks","27.54","0.0","15.17","0.0278","0.7666","0.0","EUR","0.7666","Others","N","N","0.0","--","0.03"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'RMU1'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","14.03","0.0","0.0334","2025-06","14.1","weeks","27.54","0.0","14.0","0.0334","0.9195","0.0","EUR","0.9195","Others","N","N","0.0","--","0.03"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'RMU1'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","18.73","0.0","0.0469","2025-06","14.1","weeks","27.54","0.0","18.7","0.0469","1.2925","0.0","EUR","1.2925","Others","N","N","0.0","--","0.03"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","'SVQ1'","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","31.03","0.0","0.0503","2025-06","14.1","weeks","27.54","0.0","31.03","0.0503","1.385","0.0","EUR","1.385","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'SVQ1'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","83.3","0.0","0.1809","2025-06","14.1","weeks","27.54","0.0","43.17","0.0938","4.9827","0.0","EUR","4.9827","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'SVQ1'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","50.67","0.0","0.0687","2025-06","14.1","weeks","27.54","0.0","48.07","0.0653","1.8919","0.0","EUR","1.8919","Others","N","N","0.0","--","0.1"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'SVQ1'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","42.97","0.0","0.1022","2025-06","14.1","weeks","27.54","0.0","1.5","0.0036","2.8148","0.0","EUR","2.8148","Others","N","N","0.0","--","0.47"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","'SVQ1'","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","6.43","0.0","0.0092","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.2531","0.0","EUR","0.2531","Others","N","N","0.0","--","0.0"
"B0CZMGFD3S","X001ZWRDZP","TUBOPLUS 29PSI X3e (Incluye Bomba de Aire)","'SVQ1'","ES","24.5","9.0","8.9","centimeters","0.39","kilograms","0.002","cubic meters","Standard-Size","0.93","0.07","0.0017","2025-06","14.1","weeks","27.54","0.0","0.87","0.0017","0.0469","0.0","EUR","0.0469","Others","N","N","0.0","--","0.0"
"B0D1Z9TGWZ","X00209ZLGP","TUBOPLUS 29PSI X4e (No Incluye Bomba de Aire)","'SVQ1'","ES","30.8","9.0","8.9","centimeters","0.3","kilograms","0.0025","cubic meters","Standard-Size","0.5","0.03","0.0012","2025-06","14.1","weeks","27.54","0.0","0.47","0.0012","0.0317","0.0","EUR","0.0317","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","'SVQ1'","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","32.33","0.0","0.0624","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","1.7186","0.0","EUR","1.7186","Others","N","N","0.0","--","0.0"
"B0D265ZYB6","X0020C2PYD","TUBOPLUS 29PSI X4e (Incluye Bomba de Aire, 2)","'SVQ1'","ES","31.0","8.7","8.5","centimeters","0.46","kilograms","0.0023","cubic meters","Standard-Size","1.0","0.07","0.0021","2025-06","14.1","weeks","27.54","0.0","0.93","0.0021","0.0589","0.0","EUR","0.0589","Others","N","N","0.0","--","0.03"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'SVQ1'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","10.67","0.0","0.0148","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.408","0.0","EUR","0.408","Others","N","N","0.0","--","0.07"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'SVQ1'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","33.97","0.0","0.0466","2025-06","14.1","weeks","27.54","0.0","1.5","0.0021","1.2842","0.0","EUR","1.2842","Others","N","N","0.0","--","0.43"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'SVQ1'","ES","24.5","9.2","8.8","centimeters","0.24","kilograms","0.002","cubic meters","Standard-Size","17.43","0.0","0.0346","2025-06","14.1","weeks","27.54","0.0","17.43","0.0346","0.9527","0.0","EUR","0.9527","Others","N","N","0.0","--","0.0"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'SVQ1'","ES","23.7","8.8","8.8","centimeters","0.37","kilograms","0.0018","cubic meters","Standard-Size","1.17","0.0","0.0021","2025-06","14.1","weeks","27.54","0.0","1.17","0.0021","0.059","0.0","EUR","0.059","Others","N","N","0.0","--","0.0"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","'SVQ1'","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","3.0","0.0","0.0072","2025-06","14.1","weeks","27.54","0.0","3.0","0.0072","0.1971","0.0","EUR","0.1971","Others","N","N","0.0","--","0.0"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","'SVQ1'","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","17.0","0.0","0.0427","2025-06","14.1","weeks","27.54","0.0","17.0","0.0427","1.1754","0.0","EUR","1.1754","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","'ZAZ1'","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","4.87","0.0","0.0106","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.2914","0.0","EUR","0.2914","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","'ZAZ1'","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.07","0.0","1.0E-4","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.0025","0.0","EUR","0.0025","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","'ZAZ1'","ES","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","30.03","0.0","0.0722","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","1.9898","0.0","EUR","1.9898","Others","N","N","0.0","--","0.0"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","'ZAZ1'","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","7.8","0.0","0.0111","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.3071","0.0","EUR","0.3071","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","'ZAZ1'","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","16.2","0.0","0.0226","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.624","0.0","EUR","0.624","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","'ZAZ1'","ES","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","30.67","0.0","0.0426","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","1.1752","0.0","EUR","1.1752","Others","N","N","0.0","--","0.0"
